nom,pays,favorite,date,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Veronique,Belgique,0,2020-02-09 00:00:00,"Bon séjour, nuits au calme, fenêtre ouverte sur Paris!","La localisation de l'hôtel dans un chouette quartier. Le confort de la literie. Le calme, la nuit.","Pour moi, l'hôtel pourrait avoir plus de charme au sein d'un quartier qui en possède tant!","8,0",Hôtel,Paris," 8,5 "
Franck,France,0,2020-02-04 00:00:00,Parfait,"Une chambre totalement rénové, un excellent accueil. Un petit déjeuner complet.",None,10,Hôtel,Paris," 8,5 "
Philippe,France,0,2020-02-03 00:00:00,super agreable,tout !,rien,"8,0",Hôtel,Paris," 8,5 "
Eléonore,France,0,2020-01-29 00:00:00,Bien ,"- L’amabilité du personnel,
- la propreté, 
- le fait de pouvoir dormir sans bruit.
- le petit déjeuner","Rien, les chambres sont petites mais ce n’était pas gênant pour ma part","7,9",Hôtel,Paris," 8,5 "
Laurent,France,0,2020-01-29 00:00:00,Exceptionnel,"J'ai tout apprécié dans cet hôtel. Tout à la fois l'accueil exceptionnel de gentillesse et de sourire, la chambre, le buffet du petit déjeuner, le calme et l'emplacement incroyable. Je reviens quand ????",None,10,Hôtel,Paris," 8,5 "
Gilles,France,0,2020-01-21 00:00:00,Fabuleux ,"Excellent accueil, personnel charmant et aux petits soins, boissons et douceurs offertes à toute heure.
Chambres confortables et quartier très sympa, on reviendra.",None,"9,0",Hôtel,Paris," 8,5 "
Severine,France,0,2020-01-17 00:00:00,Proche université Paris Panthéon Assas,"Chambre calme, vue sur cour, accueil souriant. Petit déjeuner. Environnement très agréable avec plein de petits restaurants. Proche université Panthéon Assas.",None,"9,0",Hôtel,Paris," 8,5 "
Emmanuel,France,0,2020-01-15 00:00:00,Exceptionnel,"Superbe emplacement de l’hôtel et chambre au calme, déjeuner impeccable",None,10,Hôtel,Paris," 8,5 "
Betia,Émirats arabes unis,0,2020-01-11 00:00:00,Un petit bout de paradis en plein cœur de Paris,"Tout! 
+ l’accueil par la charmante dame de la réception qui nous a trouvé une chambre malgré notre arrivée matinale; de plus elle a insisté pour prendre une de nos valises malgré son mal de dos 
+ l’établissement est d’une propreté sans reproche 
+ la chambre est magnifiquement agencée malgré le peu d’espace 
+ le mobilier et les équipements sont impeccables 
+ tout confort 
+ du café, du thé et des mini-viennoiseries sont en libre service tout au long de la journée à la Cafétéria 
+ bonne insonorisation 
+ l’hôtel se situe sur la rue Mouffetard bondée de bons restaurants, de boulangeries et de petites boutiques","Dommage que le check-out doive se faire à 11h, mais c’est compréhensible car l’hôtel doit être très sollicité et c’est plus que normal vu ce qu’il offre à ses clients.","9,6",Hôtel,Paris," 8,5 "
Chloe,France,0,2020-01-11 00:00:00,Exceptionnel,"La literie etait excellente, le personnel à l'accueil très chaleureux et serviable et le petit déjeuner de qualité.
Nous avions une chambre premium côté cours c'etait très calme. Parfait !",None,10,Hôtel,Paris," 8,5 "
Syldav,France,0,2020-01-05 00:00:00,Fabuleux ,Sa situation,Led restant allumé la nuit dommage car idéalement situé,"9,0",Hôtel,Paris," 8,5 "
Karine,France,0,2019-12-31 00:00:00,Très bien,"Clame, propreté, accueil et literie",None,"8,0",Hôtel,Paris," 8,5 "
Subra,France,0,2019-12-28 00:00:00,Très bien,Le calme,None,"9,0",Hôtel,Paris," 8,5 "
Ed,France,0,2019-12-18 00:00:00,Bien ,"Emplacement, petit déjeuner, personnel , service.","Mal insonorisé, chambre au fond d’une cour avec vue sur un mur, chambre mal refermée après le ménage et restée ouverte toute la journée .","7,5",Hôtel,Paris," 8,5 "
Claudine,France,0,2019-12-18 00:00:00,"Quartier Mouffetard parfait, magnifique","L'accueil, le confort de la litterie","Toute petite salle de bain , la vue sur cour obstruée par des encombrants","8,0",Hôtel,Paris," 8,5 "
Quentin,Belgique,0,2019-12-15 00:00:00,Très très bien !!!,"L’amabilité du personnel, la propreté, la situation géographique le tout fait de ça un séjour au top et sans surprise !","Juste petite remarque, les lits séparé en chambre double ça moyen moyen :/ et tache de pourris sur le plafond douche chambre 35 pour le reste très correct","9,0",Hôtel,Paris," 8,5 "
Alexandre,France,0,2019-12-15 00:00:00,Bien ,"Emplacement parfait, accueil sympathique, hôtel propre et confortable, literie très bien.",Malheureusement la chambre était fortement imprégnée d’une odeur de tabac froid et il n’y en avait pas d’autre disponible. Salle de bain exiguë.,"7,0",Hôtel,Paris," 8,5 "
Beatriz,États-Unis,0,2019-12-13 00:00:00,Fabuleux ,J’ai aimé l’emplacement,La salle de bain était minuscule,"9,0",Hôtel,Paris," 8,5 "
Thomas,France,0,2019-12-13 00:00:00,Exceptionnel,"Literie excellente, petit déjeuner top, personnel et en particulier à l’accueil bienveillant, petit en-cas dans la journée 
Bref tout parfait (chambre un tout petit peu exiguë)
Je recommande vivement l",None,10,Hôtel,Paris," 8,5 "
Philippe,France,0,2019-12-11 00:00:00,Halte parisienne parfaite,Emplacement parfait. Le petit-déjeuner est très bien.,Les chambres sont petites mais c'est le quartier qui veut cela. Très bien équipées et la literie est parfaite,"9,0",Hôtel,Paris," 8,5 "
Puard,France,0,2019-12-09 00:00:00,Tres bonne adresse ...,"La situation de l'hôtel, la grande qualité de l'accueil et du petit déjeuner. La propreté est exceptionnelle.
Les chambres sont petites mais bien agencées.",RAS,10,Hôtel,Paris," 8,5 "
Bernard,France,0,2019-12-06 00:00:00,Bien ,"Personnel attentif, localisation, sanitaires, TV, wifi, isolation extérieure.","Literie inconfortable, très bruyant (douches à minuit, discussions à 1h, tuyauterie). Il existe de meilleurs chambres dans cet hôtel.","7,5",Hôtel,Paris," 8,5 "
Cengiz,France,0,2019-12-05 00:00:00,Superbe,Hôtel bien placé bon rapport qualité prix,Chambre très petite,"8,8",Hôtel,Paris," 8,5 "
Louis,France,0,2019-12-04 00:00:00,A PART CE CONTRETEMPS QU ON AURAIT PU M INFORMER HOTEL NICKEL,None,"ON NOUS A DIT QU ON ETAIT SURCLASSE EN FAIT ON SEST RETROUVE DANS UNE CHAMBRE AVEC LE LIT COLLE CONTRE LE MUR ON M A REPONDU QUE C ETAIT UNE CHAMBRE POUR HANDICAPES L HOTEL ETAIT COMPLE
SINON CHAMBRE REFAITE NICKEL PREVOIR DES TABLES SUPPLEMENTAIRES POUR LE PETIT DEJ","7,0",Hôtel,Paris," 8,5 "
Elisabeth,France,0,2019-12-04 00:00:00,Fabuleux ,"literie très confortable, choix d'oreillers, personnel sympathique, situation parfaite dans Paris, très propre","salle de bains microscopique, à 2 si on veut se laver les dents en même temps il faut qu'un rentre dans la douche...isolation phonque sur la rue qui pourrait être améliorée","9,0",Hôtel,Paris," 8,5 "
Mimi56350,France,0,2019-11-29 00:00:00,Établissement de qualité,"Emplacement - coeur du quartier latin 
Calme - chambre vue sur cour
Tres propre
Literie de qualité 
Café ou thé à discrétion 
Gentillesse et disponibilité du personnel","Chambre et sdb petite
Rangements limités","9,2",Hôtel,Paris," 8,5 "
Michel,France,1,2019-11-29 00:00:00,Fabuleux ,Le calme et la propreté,None,"9,2",Hôtel,Paris," 8,5 "
Armande,France,0,2019-11-26 00:00:00,Bien ,L’emplacement,La salle de bain,"7,5",Hôtel,Paris," 8,5 "
Christian,France,0,2019-11-26 00:00:00,Fabuleux ,Très bien. Composé de choix variés,None,"9,0",Hôtel,Paris," 8,5 "
Ludovic,France,0,2019-11-25 00:00:00,Très bien,"Literie confortable, calme et propreté de la chambre. Personnels accueillants.",Chambre petite,"8,0",Hôtel,Paris," 8,5 "
Tsg,France,0,2019-11-24 00:00:00,Exceptionnel,"Acceuil agréable, la chambre propre, le petit déjeuner parfait. À recommencer avec un grand plaisir ! 
Merci à toute équipe.",On a mis un peu de temps pour comprendre comment zapper la chaîne sur la télé. Car parfois c'était marqué réception trop faible....,10,Hôtel,Paris," 8,5 "
Anne,France,0,2019-11-24 00:00:00,Excellente prestation à paris,"Un hébergement très bien situé 
La chambre de luxe étant libre on nous l’a accordée pour le prix dune prestation de base 
Je recommande cette chambre à ceux qui veulent profiter des lieux !",Rien,"9,0",Hôtel,Paris," 8,5 "
Gilles,France,0,2019-11-22 00:00:00,Exceptionnel,"La situation, quartier typique de Paris. Le calme, le personnel à l'écoute, la chambre très propre, le lit très confortable. Le petit plus, la machine à café à discrétion dans le hall.",Rien,"9,6",Hôtel,Paris," 8,5 "
Bruno,France,0,2019-11-22 00:00:00,Une nuit sur les toits de Paris...,"Une chambre sous les combles, calme et confortable, dont les fenêtres donnent sur la Tour Eiffel et les toits de Paris. Pas désagréable au réveil !",None,"8,0",Hôtel,Paris," 8,5 "
Marie-christine,France,0,2019-11-20 00:00:00,Soirée et nuit agréables.,"Hotel bien placé et très propre.
Bonne literie.","Chambre et salle d'eau très petites.
Pas de sèche-cheveux dans les chambres.","8,0",Hôtel,Paris," 8,5 "
Oscar,France,0,2019-11-15 00:00:00,Bien ,Le chauffage,Les toilettes sont toutes petites exiguëes. Les genous touchent la porte pourtant je ne suis pas qqn de grand. La salle de bain est très étroite notamment le lavabo.,"7,1",Hôtel,Paris," 8,5 "
Jean-guy,France,0,2019-11-13 00:00:00,Fabuleux ,Un établissement au coeur d'un très beau quartier de Paris,None,"9,0",Hôtel,Paris," 8,5 "
Pierre,France,0,2019-11-10 00:00:00,Exceptionnel,"Chambre sous les toits, très confortable",Rien,10,Hôtel,Paris," 8,5 "
Dominique,France,0,2019-11-09 00:00:00,Exceptionnel,"L'écoute et la gentillesse du personnel. L'établissement est très bien placer pour visiter, se restaurer....",None,"9,6",Hôtel,Paris," 8,5 "
Josiane,France,0,2019-11-07 00:00:00,Séjour agréable hormis le problème de lavabo,Tout à fait correct,Robinet du lavabo mobile!!! à réparer,"7,5",Hôtel,Paris," 8,5 "
Mohamed,Tunisie,0,2019-11-07 00:00:00,Excellent emplacement,Très bel emplacement au cœur de la rue vivante de Mouffetard. L’accueil y est chaleureux et le personnel est la hauteur des attentes.,La salle d’eau est trop exiguë,"7,9",Hôtel,Paris," 8,5 "
Amandine,France,0,2019-11-06 00:00:00,Exceptionnel,Le personnel est vraiment très gentil. La chambre très bien. Le seul bémol est la salle de restaurant qui était un peu en décalage avec la chambre qui venait d’être entièrement refaite à neuf. Petit déjeuner qui était aussi très bien.,None,"9,6",Hôtel,Paris," 8,5 "
El,Maroc,0,2019-11-04 00:00:00,Excellent,Accueil + propreté + rapport qualité prix,Rue moufettard était fermée aux voitures ( jour férié ?? ) et donc accès impossible aux taxi /uber etc .....,10,Hôtel,Paris," 8,5 "
Genevieve,France,0,2019-11-01 00:00:00,Très bon court séjour confortable et calme,Le calme l’ambiance cosy le confort l’emplacement,...,"9,6",Hôtel,Paris," 8,5 "
Segolene,France,1,2019-10-30 00:00:00,nickel,"propre et agréable, confortable",None,"9,0",Hôtel,Paris," 8,5 "
,,0,,,,,,Hôtel,Paris," 8,5 "
Christine,France,0,2019-10-25 00:00:00,Un petit nid de confort et de calme en plein coeur du quartier latin !,"Le calme en plein coeur de Paris, le grand matelas confortable, la situation géographique",None,"9,6",Hôtel,Paris," 8,5 "
Florian,France,0,2019-10-25 00:00:00,Très bien,"Emplacement au cœur de la rue mouffetard parfait
Ascenseur
Chambre agréable 
Silencieux",None,"8,8",Hôtel,Paris," 8,5 "
Jean,France,0,2019-10-23 00:00:00,Séjour très agréable,"Personnel très agréable,chambre petite mais confortable, petit déjeuner copieux, quartier vivant .
Hôtel au calme ,troisième séjour dans cet hôtel .On recommande",None,"9,2",Hôtel,Paris," 8,5 "
Catherine,France,0,2019-10-21 00:00:00,Exceptionnel,"L’emplacement, la propreté et en prime la gentillesse et la disponibilité du personnel 
Sans hésitation à mon prochain passage sur Paris il y retourne",None,10,Hôtel,Paris," 8,5 "
Elise,Belgique,0,2019-10-21 00:00:00,En plein centre de Paris,L'emplacement et la propreté des lieux,"C'est difficile à rectifier mais la chambre que nous avions était assez étroite, et les espaces de rangement peu pratique.","8,0",Hôtel,Paris," 8,5 "
Val_erie,France,0,2019-10-19 00:00:00,Très bien,"La propreté, le confort de la literie, l'emplacement de l'hôtel, le petit-déjeuner et enfin les boissons gratuites!",La salle de bain était vraiment petite,"8,3",Hôtel,Paris," 8,5 "
Yang,Chine,0,2019-10-05 00:00:00,Trés bon choix,"Le réceptionniste,il était très gentil.Quand on avais besoin de quelques choses,il était toujours content de nous aider.Ça nous a fait beaucoup de plaisir!",Rien,"9,6",Hôtel,Paris," 8,5 "
Arnaud,Italie,1,2019-10-02 00:00:00,Superbe,"Hotel très propre et accueillant
Super quartier, plein de vie.
Personnel sympa",Chambre simple plutôt petite,"8,8",Hôtel,Paris," 8,5 "
Christine,France,0,2019-09-27 00:00:00,Hôtel agréable mais pas de quoi justifier le prix élevé de la nuitée et du petit déjeuner.,"Qualité literie, sobriété des matériaux de la salle de bain.",Chambre très petite. Prix de la nuitée élevé par rapport à l’offre locale du quartier et des quartiers voisins que j’utilise de manière très régulière. Prix excessif du petit déjeuner (12 euros) plus onéreux que le prix d’un plat du jour de bien des restaurants avoisinants !,"7,5",Hôtel,Paris," 8,5 "
Brigitte,France,0,2019-09-26 00:00:00,Bien ,Hotel de confort standard avec une très bonne situation géographique.,"Accueil impersonnel.
On m'a adressé la parole en anglais !","7,5",Hôtel,Paris," 8,5 "
Elena,Roumanie,0,2019-09-22 00:00:00,Très bien,"l'amabilité et la disponibilité du personnel 
la position géographique",None,"8,3",Hôtel,Paris," 8,5 "
Virginie,France,0,2019-09-19 00:00:00,Bon séjour.,"Chambre confortable et propre avec une literie de bonne qualité.
Petit dej à 13€ copieux.",Rien,"9,2",Hôtel,Paris," 8,5 "
Catarina,Suisse,0,2019-08-30 00:00:00,Excellent comme toujours,"C’était super! 
Cette fois ci nous avons eu une machine Nespresso dans la chambre! Super pour se réveiller direct Le Matin...
La dame de la réception était au delà de tout possible. Super aimable, nous a aidé pour tout! Super super gentille.",None,10,Hôtel,Paris," 8,5 "
Fabienne,France,0,2019-08-12 00:00:00,Excellent séjour,"Situation géographique dans secteur animé, beaucoup de très bons restaurants. Le quartier est très agréable , métro à qq minutes. Personnel de l’hôtel souriant aimable et aidant.",RAS,"9,2",Hôtel,Paris," 8,5 "
Cathy,France,0,2019-08-03 00:00:00,Exceptionnel,"Tellement de choses : l'emplacement de l'hôtel dans un quartier très sympa avec pleins de restau et bars, la literie, la cafetière dans la chambre, la citronnade à disposition dans le salon... La clim, les serviettes moelleuses dans la salle d'eau. La chambre donnait sur une petite cour intérieure à l'arrière, donc loin du bruit de la rue.",RAS,"9,6",Hôtel,Paris," 8,5 "
Nadege,France,0,2019-07-30 00:00:00,Exceptionnel,La localisation et l amabilité du personnels,Rien parfait et conforme à la description,10,Hôtel,Paris," 8,5 "
Alain,Belgique,0,2019-07-27 00:00:00,Agréable,Le calme et le quartier.,Salle de bain très exigüe (pas de ventilation) pas de porte pour fermer la douche,"8,8",Hôtel,Paris," 8,5 "
Margaux,France,0,2019-07-26 00:00:00,Superbe,"La propreté de l’hôtel et de la chambre. 
L’accueil du personnel de l’hôtel ! 
L’emplacement qui convenait bien à mon prochain déplacement.",RAS,"8,8",Hôtel,Paris," 8,5 "
Marie-annick,France,0,2019-07-24 00:00:00,Exceptionnel,L’accueil et la dispo du personnel,None,10,Hôtel,Paris," 8,5 "
Arnaud,Brésil,0,2019-07-23 00:00:00,"Très agréable, confortable, au calme et très bien situé au coeur du quartier du panthéon.","La qualité de la chambre: confortable, sous les toits côté court avec une belle vue sur les toits de Paris, au calme.
La chambre est assez grande et la douche également. Très bien situé, au milieu de la rue mouffetard, le quartier est très sympa, animé le soir.",RAS,"9,6",Hôtel,Paris," 8,5 "
Katherine,France,0,2019-07-20 00:00:00,"Propre et chaleureux, en plein cœur de Paris","Très bien situé, literie parfaite, personnel très prévenant, bon petit déjeuner.",None,10,Hôtel,Paris," 8,5 "
Marie-annick,France,0,2019-07-17 00:00:00,Très satisfaite à tous niveaux,L’accueil l’insonorisation je me suis sentie rassurée et j’ai pu me reposer correctement,Dommage pas de wifi en chambre,"9,6",Hôtel,Paris," 8,5 "
Carole,France,0,2019-07-15 00:00:00,Exceptionnel,"L’emplacement, l’accueil, la propreté,",La chambre est un peu petite mais fonctionnelle,10,Hôtel,Paris," 8,5 "
Carole,France,0,2019-07-15 00:00:00,Superbe,"hotel très bien placé.
Chambre très bien rénovée mais petite ainsi que la salle de bains
personnel très agréable
boissons chaudes disponibles à volonté",None,"8,8",Hôtel,Paris," 8,5 "
Emmanuel,France,0,2019-07-08 00:00:00,Passage trop court.,"très bien situé, très calme, très propre, café dans la chambre",ras,"9,6",Hôtel,Paris," 8,5 "
Nathalie,France,0,2019-07-04 00:00:00,Superbe,L’accueil réception et petit déjeuner,Chambre un peu petite,"8,8",Hôtel,Paris," 8,5 "
Chahira,France,0,2019-07-02 00:00:00,Bien ,None,Chambre petite donnant côté rue et le bruit à l’extérieur m'a réveillé à 1 h 00 du matin.,"7,9",Hôtel,Paris," 8,5 "
Geraud,France,0,2019-06-27 00:00:00,Très bien je reviendrai,Très calme chambre sur cour,None,10,Hôtel,Paris," 8,5 "
Denis,France,0,2019-06-23 00:00:00,Petit mais superbe.,"Excellent : petit déjeuner, accueil, staff, équipements, propreté et..........une clim superbe et bienvenue. Excellente isolation phonique (fenêtres).","En réalité on s'adapte très vite et bien : tout l'hôtel est aux dimensions parisiennes : très petit (ascenseur, chambre, salle de bains, couloirs).","9,6",Hôtel,Paris," 8,5 "
Valérie,Danemark,0,2019-06-22 00:00:00,Hôtel très agréable en plein centre et dans un quartier au charme indéniable,"L'accueil très chaleureux et convivial, le silence et la propreté.",None,"9,6",Hôtel,Paris," 8,5 "
Amélie,Belgique,1,2019-06-16 00:00:00,Paris,"Super emplacement
Hôtel calme malgré la vie dans le quartier
Personnel très sympathique
Chambre confortable et bien équipée, très propre
Literie parfaite","Rien. La couette était un peu chaude, mais c'est un détail.",10,Hôtel,Paris," 8,5 "
Joëlle,France,0,2019-06-15 00:00:00,Bien mais quartier très bruyant de nuit!,"La situation géographique de l'hôtel ds Paris
L'extrême propreté de la chambre et le lit confortable.
l'accueil 24h sur 24.","Une chaise supplémentaire serait bienvenue car 1 chaise pour 2 cela est très juste.
Un porte serviette pour les serviettes mouillées.","9,2",Hôtel,Paris," 8,5 "
Manon,France,0,2019-06-12 00:00:00,Je n'aurais pas espéré mieux ! 😊,"Beaucoup de choses. Je suis étudiante et je passé les oraux d'un coucous à AgroParis Tech. L'emplacement t de cet hôtel est idéal car j'étais à environ 5 min à pied du centre d'examens. De plus chambre étant du côté cours intérieure j'ai passé une nuit très calme et confortable.
Mais SURTOUT, le personbel était très aimable et arrangeant ! Je debutais mes oraux à 11h30 et je ma journée à 15h. Le personnel a accepté de garder ma valisette et durant la pause midi j'ai pu réviser dans le salon sans aucun soucis. Je leur suis très reconnaissante de cette aide qui m'a permis de passer mes oraux dans des conditions optimales !",Rien du tout,10,Hôtel,Paris," 8,5 "
Brigitte,Suisse,0,2019-06-08 00:00:00,Superbe,"Super bien situé pour qui aime le cinquième, chambre sur cour très calme. Chambre petite mais fonctionnelle","La porte de la salle de bain est bloquée par le lit, mi- ouverte..","8,8",Hôtel,Paris," 8,5 "
Valerie,France,0,2019-06-05 00:00:00,Très bien,"petit dej pas pris a l hotel parce que pas de vue, petit dej cher pour la prestation",le cadre,"8,3",Hôtel,Paris," 8,5 "
Mohamed,Maroc,1,2019-06-04 00:00:00,Confort dans un quartir de charme,"Situation géographique, Sur la rue Mouffetard, quartier au charme parisien incontestable à la fois vivant et calme. Accueil et service de la part d'un personnel très attentif. Les chambres refaites à neuf, sont confortables. Je reviendrai certainement.",RAS,"9,2",Hôtel,Paris," 8,5 "
Martine,France,0,2019-05-30 00:00:00,Fabuleux ,"la situation géographique, le calme, la proximité de commerces,.","La surface de la chambre, salle de bains calculée au centimètre carré pour la chambre réservée. Ce n'est pas le cas de toutes.","9,2",Hôtel,Paris," 8,5 "
Johanna,France,0,2019-05-29 00:00:00,Exceptionnel,"Emplacement appréciable, séjour très agréable ! Chambre mansardée spacieuse et confortable. Personnel accueillant.",Rien à dire :-),10,Hôtel,Paris," 8,5 "
Eric,France,0,2019-05-19 00:00:00,"WE agréable dans un quartier très sympathique, hôtel très accueillant.","Le personnel très sympathique et arrangeant, la situation géographique dans un quartier très agréable et le fait que notre chambre n’etait Pas du côté rue Mouffetard qui est assez vivante le soir ...",L’odeur de remontée d’égouts dans les sanitaires mais ça je ne suis pas sure que la direction y puisse quelque chose.,"9,2",Hôtel,Paris," 8,5 "
Marco,Suisse,0,2019-05-19 00:00:00,Hôtel aux chambres très petites mais très bien placé.,"L’emplacement en plein cœur de la rue Mouffetard.
Le personnel très agréable.
La propreté impeccable.","La chambre très petite (la porte de la salle d’eau passant à moins d’un centimètre des sanitaires).
La « vue » sur la cour intérieure plutôt décevante, s’agissant plus d’un trou entre deux immeubles que d’une réelle cour.","9,6",Hôtel,Paris," 8,5 "
Virginie,France,0,2019-05-18 00:00:00,très bon rapport qualité prix dans ce quartier,super localisation de cet hotel,"l'accés à la douche , la salle de bain était très petite ( mais refaite à neuf ) avec un accés à la douche difficile","9,2",Hôtel,Paris," 8,5 "
Erik,France,0,2019-05-18 00:00:00,Exceptionnel,"Confort et calme pour une chambre une personne, chambre récemment refaite, petite mais très confortable et donnant sur l'arrière, donc calme. Lit une personne plus grand que le standard habituel et très confortable.",None,10,Hôtel,Paris," 8,5 "
Alain,France,0,2019-05-12 00:00:00,Superbe,"L'emplacement, la gentillesse de l'accueillir et le calme",Exiguïté de la salle de bain,"8,8",Hôtel,Paris," 8,5 "
Françoise,France,0,2019-04-29 00:00:00,Recommandé mais il ne faut pas être trop fort....,"Son emplacement, son petit déjeuner",La salle d'eau trop petite,"7,5",Hôtel,Paris," 8,5 "
Martine,France,0,2019-04-27 00:00:00,Exceptionnel,Personnel compétent et attentif. La chambre très correcte pour Paris. Petit-déjeuner copieux et excellent.,None,"9,6",Hôtel,Paris," 8,5 "
Clara,Italie,0,2019-04-25 00:00:00,Hotel Accueillant,"Bon petit dejeuner, lit confortable",Salle de Bains trop petite,"8,8",Hôtel,Paris," 8,5 "
Catarina,Suisse,0,2019-04-23 00:00:00,Exceptionnel,"J’ai que des bonnes choses à dire par rapport à l’hôtel et aux employés. 
Le lit était le plus confortable possible. Je suis déjà restée dans bcp d’établissements et ce lit était le mieux d’entre eux. La chambre était petite mais très fonctionnelle! J’ai demandé une chambre avec vu et bcp de lumière et on m’a attribué une au 5ème étage - je pouvais pas demander plus! Pouvoir ouvrir la fenêtre Le Matin et avoir le bon soleil qui rentre c’est le top du top! 
Les employés étaient HYPERACTIF sympas, accueillants et m’ont aidé avec tout! L’hôtel a du thé et café en libre accès de midi à minuit et c’est superbe parce que j’aime bcp boire mon petit thé le soir avant dormir. De tous les employés que j’ai croisé, je veux bien en parler de la dame de la réception du dimanche soir vers 23h, la dame du petit déjeuner de lundi et du monsieur de mardi matin et de la réception - ils étaient du plus aimable possible! Je vous remercie de votre gentillesse et amabilité! 
L’hôtel est à 15min à pied de notre dame, 4 min à pied du métro 7 et tout à côté il y a des restaurants, bars et compagnie. C’est top! Je suis vraiment contente de cet hôtel et je vais sûrement revenir quand je retournerais à Paris. C’était 10/10! Merci",La seule chose qui manquent c’est un mini bar dans la chambre ainsi qu’un safe.,10,Hôtel,Paris," 8,5 "
Daria,Belgique,0,2019-04-23 00:00:00,Au coeur de Paris,"L'emplacement est idéal! 
Dans un quartier animé où il est facile de trouver un chouette bar ou un bon petit restaurant.
L'hotel est propre et le personnel acceuillant.","Nous avons réservez deux chambres, mon frère et moi et apparement dans la sienne il manquait la porte de douche et un gros jour sous la porte de la salle de bain laissait entré la lumière du jour dans la chambre. Ce ne fut pas très agréable car sa compagne est migraineuse et a besoin du noir complet pour dormir. Mais je sais que ce soucis n'aurait pas forcément dérangé d'autres personnes.","9,6",Hôtel,Paris," 8,5 "
David,République tchèque,0,2019-04-22 00:00:00,Hôtel agréable,"messieurs à la réception et dame, qui nettoye - très serviable et gentil
lits confortables
air conditionné
ascenseur
beaucoup de restaurants à proximité","prix élevé pour le petit déjeuner avec pâtisserie à partir d'un type de pâte et pas de légumes, sélection de fruits limitée
peu d'espace dans la salle de bain et peu d'étagères","9,2",Hôtel,Paris," 8,5 "
Patricia,France,0,2019-04-21 00:00:00,Bien ,Gentillesse du personnel et accueil,Salle de bain exiguë,"7,9",Hôtel,Paris," 8,5 "
Christelle,France,0,2019-04-20 00:00:00,Bien ,l'emplacement,la salle de bain et les toilettes sont microscopiques,"7,5",Hôtel,Paris," 8,5 "
