nom,pays,favorite,date,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Lisa,France,0,2019-10-20,Exceptionnel,"Un hôtel ayant encore un esprit familial ,
Le personnel adorable et très conciliant. Je recommande cet hôtel.On s'y sentirai presque comme chez-soi",None,10,Hôtel,Biarritz," 9,1 "
Christophe,France,0,2019-10-18,Bien ,L’emplacement est TOP et la bâtisse ds son jus de l’époque sur l’ancienne partie.,Pas de places de parking mais vous en trouverez aisément à proximité,"7,9",Hôtel,Biarritz," 9,1 "
Isabelle,France,0,2019-10-14,Exceptionnel,"l,accueil, La chambre, les parties communes, la terrasse.
L'isolation de la chambre vis à vis de l'extérieur de l'établissement.","L'insonorisation au niveau de la porte d'entrée de la chambre en RDC qui fait qu'on entend très bien ce qui se passe dans le couloir.
La séparation chambre/SDB avec WC qui est une porte type porte de saloon et limite beaucoup l'intimité.","9,6",Hôtel,Biarritz," 9,1 "
Christophe,France,0,2019-10-12,Exceptionnel,L'accueil a été excellent ainsi que le petit-déjeuner. de plus nous avons été surclassé donc que dire de négatif sur cet hôtel qui est à 5 minutes à pied de la Grande Plage de Biarritz.,On ne peut pas dire que c'est une mauvaise appréciation mais il n'y a pas de parking ce qui oblige à vous garer à l'extérieur ou au parking indigo à 5 minutes à pied.,10,Hôtel,Biarritz," 9,1 "
Daniel,France,0,2019-10-07,Hotel charmant ayant une belle histoire où j'espère résider lors de mon prochain séjour,"L'accueil, la personnalisation de la chambre, l'espace commun et le ... petit déjeuner",Pas de parking,"9,0",Hôtel,Biarritz," 9,1 "
Marie,France,0,2019-10-01,Exceptionnel,"Tout était parfait pour ce séjour ! Le cadre est magnifique, le château a été restauré avec beaucoup de goût, et nous avons été particulièrement bien accueillis. Un vrai coin de paradis, au calme. Nous reviendrons sans hésiter !",None,10,Hôtel,Biarritz," 9,1 "
Barbara,France,0,2019-09-30,Fabuleux ,"L’emplacement idéal, central
L’accueil très sympathique 
Le charme de la maison 
La qualité du petit déjeuner 
La petite terrasse privative","La salle de bains vieillotte
Le sol froid de la chambre (dalles de Pierre jolies mais froides sans tapis)","9,0",Hôtel,Biarritz," 9,1 "
Nathalie,France,0,2019-09-30,Exceptionnel,"Hotel très bien placé, bien décoré, et le personnel est très sympathique . Tres chouette salle de bain.Nous étions très satisfaits, il ne manquait rien.","Proximité de la rue et camion poubelle qui passe à 6h, mais on est au centre ville, on peut comprendre","9,6",Hôtel,Biarritz," 9,1 "
Sophie,France,0,2019-09-22,Exceptionnel,"C’était super merci pour tout.
Petit déjeuner très copieux",None,10,Hôtel,Biarritz," 9,1 "
Florence,France,0,2019-09-18,Exceptionnel,"Le petit-déjeuner. 
L emplacement.
La deco.
La gentillesse du personnel",L insonorisation entre les chambres.,10,Hôtel,Biarritz," 9,1 "
Brigitte,France,0,2019-09-12,Nous reviendrons.,"L'accueil, le caractère cosy de l'hôtel, La chambre spacieuse et le petit-déjeuner dans la véranda. Excellent hotel que je recommande sans aucune réserve.","Absence de parking et d'ascenseur même, et c'est très important à signaler, la jeune femme de l'accueil nous a tres gentiment monté la valise.",10,Hôtel,Biarritz," 9,1 "
Alain,France,0,2019-09-10,Très bien,None,"Toute petite fenêtre en hauteur, chambre sous le toit, sentiment d oppression","8,3",Hôtel,Biarritz," 9,1 "
Olga,Russie,0,2019-09-10,Bien,"Petit déjeuner simple, de beaux plats et une jolie terrasse ensoleillée. Belle maison, personnel sympathique. La chambre est propre.","Parfois, il y avait du bruit la nuit, je ne sais pas pourquoi","9,2",Hôtel,Biarritz," 9,1 "
Richard,France,0,2019-08-31,Bien ,Le charme du lieu.,None,"7,9",Hôtel,Biarritz," 9,1 "
Marie,France,0,2019-08-29,Très bien,Déco de la chambre et espaces petit dejeuner très sympa+couloir et salon agréable + bon acceuil bref globalement bonne référence,Salle de bain besoin d'être améliorer et éclairage peu efficace....porte battante bruillante,"8,3",Hôtel,Biarritz," 9,1 "
Francoise,Australie,0,2019-08-23,2 jours très agréables qui nous a permis d'apprécier biarritz,"L accueil très performant et à l'écoute des clients (info touristiques, garde des bagages, mise à l'abri des objets oubliés...) Surtout en cette période de G7 où il fallait procurer des badges aux clients !!!",Rien tout était parfait !,10,Hôtel,Biarritz," 9,1 "
Benjamin,France,0,2019-08-23,Exceptionnel,"Personnel très agréable et aux petits soins :)
Hôtel avec beaucoup de charme et une terrasse très agréable pour le petit déjeuner",None,"9,6",Hôtel,Biarritz," 9,1 "
Antoine,France,0,2019-08-19,Fabuleux ,"Très belle déco, personnel très aimable et serviable","La chambre familiale est en sous sol, donc un peu sombre. Je n’y passerai pas une semaine mais pour une nuit c’est très bien.","9,2",Hôtel,Biarritz," 9,1 "
Charliac,France,0,2019-08-14,Parfait,Tout l hotel de reve me correspondant l equipe est formidable la grandeur de la chambre et de la salle de bain // les salons detentes tjrs de quoi se desalterer et se subtanter tout quoiexcellent,None,10,Hôtel,Biarritz," 9,1 "
Camille,France,0,2019-08-13,Très bien,"La situation géographique de l’hôtel, la très jolie décoration.","L’absence de balcon dans la chambre, le lavabo de la salle de bain (cela peut sembler futile, mais il n’est absolument pas pratique et c’est assez pénible).","8,3",Hôtel,Biarritz," 9,1 "
Didier,France,0,2019-08-11,"bien situé, je le recommande",le style de l'hôtel intérieur et extérieur,None,10,Hôtel,Biarritz," 9,1 "
Jean,France,0,2019-07-31,Superbe,Emplacement accueil petit dej chambre du haut,Chambre du bas,"8,8",Hôtel,Biarritz," 9,1 "
C,Royaume-Uni,0,2019-07-17,Exceptionnel,Un hotel tres charmant et un personnel tres acceuillant,None,10,Hôtel,Biarritz," 9,1 "
Julie,Canada,0,2019-07-11,Exceptionnel,L’emplacement et l’hôtel,None,"9,6",Hôtel,Biarritz," 9,1 "
Marc,France,0,2019-06-27,Exceptionnel,"la decoration de bon gout dans les chambres et dans les parties communes, le personnel très aimable et serviable, la situation dans un quartier agréable proche du centre ville",None,"9,6",Hôtel,Biarritz," 9,1 "
Annick,France,0,2019-06-25,Fabuleux ,"Hôtel plein de charme, très bel établissement. Emplacement idéal pour sortir à Biarritz. Grande chambre familiale confortable.","Chambre en sous-sol avec soupiraux en guise de fenêtre, qui donnaient directement sur les trottoirs et roues de voitures. Pas très calme.","9,2",Hôtel,Biarritz," 9,1 "
Laurence,Belgique,0,2019-06-24,Du plaisir.,"Le personnel est très accueillant et serviable. La situation géographique très pratique, proche des restaurants et du centre. Le bâtiment est superbe, stylé et moderne en même temps, très bien décoré. La véranda et le salon sont très accueillants. Notre chambre était vraiment spacieuse ainsi que la salle de bain, un vrai plaisir. Parking payant à proximité, emplacement également très pratique pour sortir de la ville. Parfait.",Le prix du stationnement à Biarritz.,10,Hôtel,Biarritz," 9,1 "
Claire,France,0,2019-06-23,Exceptionnel,Un hôtel de charme comme on les aime,Rien,10,Hôtel,Biarritz," 9,1 "
Marielle,France,0,2019-06-19,Excellent lieu de résidence au centre de Biarritz,"Grande chambre.
Lit confortable.
Décor de la salle de petit déjeuner lumineux.",None,10,Hôtel,Biarritz," 9,1 "
Haere,France,0,2019-06-14,Très bien,"Le parfum d'ambiance de l'hôtel
L'accueil
Le confort de la chambre",Il n'y avait qu'une seule grande serviette de bain. La seconde était petite.,"8,3",Hôtel,Biarritz," 9,1 "
Julien,France,0,2019-06-10,Parfait pour un week end à Biarritz,"L'emplacement est super tout proche du centre mais sans le bruit.
La demeure est très jolie et bien décorée.
Le personnel est attentif à nos demandes.",Une douche aurait été préférable à une baignoire dans la salle de bains.,"7,9",Hôtel,Biarritz," 9,1 "
Karin,Belgique,0,2019-06-02,Super sympa,Le personnel est très sympa!,Rien:-),10,Hôtel,Biarritz," 9,1 "
Christine,France,0,2019-06-02,Très agréable,L emplacement idéal et le personnel très sympathique,"Le
Manque de stationnement et peu de choix au buffet du petit déjeuner",10,Hôtel,Biarritz," 9,1 "
Thibaut,France,0,2019-05-20,Excellent !,Une merveille ! Le personnel est très accueillant. La propreté de la chambre était parfaite ! Et le petit déjeuner excellent ! Se sera notre nouvelle adresse sur Biarritz,None,10,Hôtel,Biarritz," 9,1 "
Lily,France,0,2019-05-18,Un hôtel charmant où l’on se sent bien,"La maison, la véranda, le jardin, le salon. Tout est très convivial et le personnel est très agréable et compréhensif",Les oreillers et les lavabos pas assez profinds,"9,2",Hôtel,Biarritz," 9,1 "
Delphine,France,0,2019-05-17,Exceptionnel,"Bâtisse avec beaucoup de cachet ; intérieur décoré avec beaucoup de goût! 
Propreté impeccable 
Petit déjeuner parfait",None,10,Hôtel,Biarritz," 9,1 "
Loic,France,0,2019-05-14,Fabuleux ,Chambre confortable et petit déjeuner bien complet et de qualité.,None,"9,2",Hôtel,Biarritz," 9,1 "
Cesar,France,0,2019-05-07,Exceptionnel,"l'emplacement, la décoration, le personnel",None,10,Hôtel,Biarritz," 9,1 "
Yann,France,0,2019-05-04,Plaisant mais déçu par l'isolation sonore des chambres,La propreté et la literie,L'isolation sonore des chambres.,"8,8",Hôtel,Biarritz," 9,1 "
Estelle,France,0,2019-05-03,Très bel endroit plein de charme et idéalement situé,La maison très joliment décorée et la gentillesse du personnel,Chambre un peu surchauffée,"9,6",Hôtel,Biarritz," 9,1 "
Annie,Canada,0,2019-05-02,"Un hôtel magnifique, bien localisé et du personnel vraiment attentif","La convivialité du personnel, la propreté, la localisation.... tout était parfait.",Rien,10,Hôtel,Biarritz," 9,1 "
Fabrice,France,0,2019-04-30,Fabuleux ,"L'ambiance, le petit déjeuner dans la véranda, le personnel attentionné...",Le manque de parking mais on le sait avant et on trouve à se garer aisément,"9,2",Hôtel,Biarritz," 9,1 "
Philippe,France,0,2019-04-29,Escapade biarrote,"La décoration de l’hôtel 
La situation",Les matelas ne sont pas dingues,10,Hôtel,Biarritz," 9,1 "
Ludovic,France,0,2019-04-29,Exceptionnel,"Emplacement idéal ! Facile de se promener à pied dans Biarritz depuis l’hôtel ! Établissement propre, personnel accueillant et de bons conseils. Nous avons séjourné dans une chambre propre agréable et sans bruit. Le petit déjeuner est plus que correct! Je vous le recommande",None,"9,6",Hôtel,Biarritz," 9,1 "
Colette,France,0,2019-04-27,Exceptionnel,C’était parfait,None,10,Hôtel,Biarritz," 9,1 "
Alexandra,France,0,2019-04-23,J’y retournerai c est sur !,"L’un des meilleurs 3 étoiles de Biarritz hyper bien placé, très chic et très agréable","Ambiance, déco et propreté",10,Hôtel,Biarritz," 9,1 "
Mathieu,France,0,2019-04-21,Calme et Volupté !,Décoration soignée et petit déjeuner de qualité,"Isolation avec chambre se trouvant au dessus de la nôtre ( nous entendions les voisins marcher )
Chambre famille , attention les lits superposés sont très petits donc ado de 15 ans, pas adapté .","9,2",Hôtel,Biarritz," 9,1 "
Coralie,France,0,2019-04-19,Perfection et gentillesse!,Nous avions choisi de passer une soirée en amoureux à l’improviste... et il parait que le hasard fait bien les choses... et il l’a bien fait! Nous avons tout aimé... l’accueil du soir a été parfait avec un monsieur très aimable et souriant... et le personnel croisé le lendemain au petit déjeuner était attentionné. Petit clin d’oeil À l’excellence du côté petit déjeuner salé.... Je n’aurais donc qu’un mot à dire de ce week-end en amoureux: PARFAIT!!!!!,None,10,Hôtel,Biarritz," 9,1 "
Isabelle,France,0,2019-04-18,Fabuleux !!,"Cet établissement est absolument magnifique, j'ai absolument tout aimé....depuis l'accueil jusqu'à mon départ, le personnel a été absolument charmant. La décoration soignée, la chambre hyper confortable et spacieuse...la propreté irréprochable...enfin je ne tarirais pas d'éloge...certainement le meilleur des établissements réservé via booking !!!!",None,10,Hôtel,Biarritz," 9,1 "
Monique,France,0,2019-04-17,Bien ,l’hôtel est agréable et la décoration soignée; le petit déjeuner est particulièrement varié et la salle est agréable.,Nous étions au 1er étage donc pas de problème mais l’hôtel n'a pas d'ascenseur;,"7,9",Hôtel,Biarritz," 9,1 "
Norma,France,0,2019-04-16,Parfait,"petit dejeuner parfait
emplacement parfait egalement",rien,"9,2",Hôtel,Biarritz," 9,1 "
Manon,France,0,2019-04-16,Idéal pour un weekend typique Basque en amoureux!,"La localisation, au cœur du centre ville et à proximité des plages!
La décoration de l'hôtel et son environnement basque.","Le sèche cheveux très vieux et qui ne fonctionne quasiment pas.
L'étagère trop petite pour ranger ses vêtements.","8,8",Hôtel,Biarritz," 9,1 "
Alexis,France,0,2019-04-14,Fabuleux ,"Accueil et qualité des conseils du personnel
Décoration 
Emplacement 
Literie 
Calme 
Propreté",None,"9,0",Hôtel,Biarritz," 9,1 "
Annalisa,France,0,2019-04-12,Accueillant et très bien situé,Personnel très accueillant et pro. Petit déjeuner varié et de très bonne qualité. Emplacement parfait.,None,"9,6",Hôtel,Biarritz," 9,1 "
Didier,France,0,2019-04-12,Exceptionnel,tout ok,rien,"9,6",Hôtel,Biarritz," 9,1 "
Alexandra,France,0,2019-04-10,Fabuleux ,"Un endroit sympa, joli, impeccable, accueil parfait 
Ne pas hésiter à séjourner ici.",None,"9,2",Hôtel,Biarritz," 9,1 "
Jean-marie,France,0,2019-04-09,Exceptionnel,le côté vintage de l'hôtei,la chambre un peu petite et le lavabo très design mais non fonctionnel,10,Hôtel,Biarritz," 9,1 "
Nathalie,France,0,2019-04-09,"Superbe établissement, rapport qualité prix top. Nous reviendrons","Emplacement, literie parfaite, propreté de l’établissement, décoration, gentillesse du personnel. Petit déjeuner, copieux, frais, excellent",None,10,Hôtel,Biarritz," 9,1 "
Florence,France,0,2019-04-07,Fabuleux ,"Emplacement proche du centre, au calme. Personnel très agréable. Chambre claire, propre et agréable",None,"9,2",Hôtel,Biarritz," 9,1 "
Amelie,France,0,2019-04-04,Séjour très agréable,"L'accueil tellement sympathique de la jeune femme à la réception, le salon commun et la terrasse ainsi que les fruits d'accueil à disposition.",None,10,Hôtel,Biarritz," 9,1 "
Sophie,France,0,2019-04-04,Très bon séjour dans un lieu ravissant,"Les parties communes, l’élégance du lieu et de la chambre, la baignoire et son fonctionnement.",Le petit déjeuner bon mais pas assez varié,"9,2",Hôtel,Biarritz," 9,1 "
Virginie,France,0,2019-03-29,Bien ,La décoration et l'atmosphère du lieu....,Pas de parking...,"7,9",Hôtel,Biarritz," 9,1 "
Béatrice,France,0,2019-03-18,Très agréable,"La situation, l’accueil, le salon, la nouvelle véranda le petit déjeuner",La chambre un peu petite,"9,6",Hôtel,Biarritz," 9,1 "
Maud,France,0,2019-03-18,Un perle en plein cœur de Biarritz !,"L’accueil, la déco, le confort, le petit déjeuner au lit, le thé offert dans le salon, la possibilité de boire un verre de vin avec de la charcuterie dans la véranda le soir, à 2 minutes à pied du marché et 2 supplementaires des plages... Tout était parfait !",None,10,Hôtel,Biarritz," 9,1 "
Philippe,France,0,2019-03-18,Exceptionnel,Super accueil et atmosphère,None,10,Hôtel,Biarritz," 9,1 "
Nathalie,France,0,2019-03-11,Exceptionnel,"le charme , l accueil et le petit déjeuner",rien,10,Hôtel,Biarritz," 9,1 "
Irene,France,0,2019-03-11,Exceptionnel,"Très bel établissement, personnel très accueillant, je vous le recommande.",None,10,Hôtel,Biarritz," 9,1 "
Veronique,France,0,2019-03-03,Exceptionnel,"Chambre mignonne et confortable. Déco des pièces communes.
Personnel sympathique et professionnel. 
Emplacement top
Le Petit dej pourrait être amélioré.",None,10,Hôtel,Biarritz," 9,1 "
Sophie,France,0,2019-02-28,très bien avec un superbe temps,la chambre agréable mais aucune vur,le stationnement compliqué en février j'imagine même pas à parti des beaux jours,"7,9",Hôtel,Biarritz," 9,1 "
Reyfamily,France,0,2019-02-27,"Séjour très agréable dans un lieu cosy, confortable et très bien situé, je recommande","La chambre était décorée avec goût et confortable, le personnel très serviable",None,"9,6",Hôtel,Biarritz," 9,1 "
Laure,France,0,2019-02-17,Très bien,"L emplacement, la décoration des lieux communs et le petit déjeuner","Les lits trop petits pour les ados!! Les miens sont grands! Lits superposés inadéquats pour des ados, bien pour des enfants de 8-12 ans","8,3",Hôtel,Biarritz," 9,1 "
Christelle,France,0,2019-02-16,Fabuleux ,"Le charme de l’hôtel, la décoration magnifique, l’emplacement et la jolie chambre 116.",Les voisins de la chambre 117 :-),"9,2",Hôtel,Biarritz," 9,1 "
Beatrice,France,0,2019-02-12,Ravie,"Tout, très bel hôtel et excellent accueil.",RIEN,10,Hôtel,Biarritz," 9,1 "
Clothilde,France,0,2019-02-05,Magnifique Hôtel,"Tous ! C'est un endroit magnifique !
Le petit déjeuner était exceptionnel",Les chambres manquent cruellement d'insonorisation...,10,Hôtel,Biarritz," 9,1 "
Alain,France,0,2019-02-02,Exceptionnel,Sa position géographique et son intérieur,None,10,Hôtel,Biarritz," 9,1 "
Cédric,France,0,2019-01-30,Hôtel très bien placé en centre ville à la décoration chic.,"Hôtel à la décoration charmante , la salle des petits déjeuners est très cosys ainsi que le salon . Nous avions une chambre familiale , la décoration était jolie mais le fait que celle ci se trouvait au niveau de la route ça manquait de lumière il faudrait beaucoup plus lampes dans la chambre pour effacer cet inconvénient . Le petit déjeuner est à mon avis un peu trop léger du fait de son tarif , le prix devrait être baissé ou le déjeuner bien plus varié et copieux .",None,"7,9",Hôtel,Biarritz," 9,1 "
Claude,France,0,2019-01-24,Exceptionnel,"L'accueil, le charme, le confort et la situation",rien,10,Hôtel,Biarritz," 9,1 "
