nom,pays,favorite,date,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Aurélie,France,0,2020-02-21 00:00:00,Je n'y reviendrai pas.,L'accueil. La dame est très sympathique et bienveillante.,"La chambre, il manquait des ampoules aux appliques des têtes de lit, il n'y avait de prise dans la chambre sauf pour le frigo qui ne fonctionnait pas, le rideau occultant n'était pas assez large par rapport à la fenêtre, la couverture était trop petite par rapport à la taille du lit et n'était pas assez chaude.
La salle de bain avait des moisissures sur les murs, le pommeau de douche fuyait, la porte de douche ne fermait pas, le néon au dessus du lavabo ne fonctionnait pas.","5,0",Hôtel,Paris," 7,4 "
Eric,France,0,2020-02-12 00:00:00,Bon emplacement,"L'emplacement près de la gare de Lyon.
Un bon accueil.
Une très bonne literie.",None,"5,0",Hôtel,Paris," 7,4 "
Fabienne,France,0,2020-02-11 00:00:00,Nul,None,Pas de petit petit-déjeuner,"4,0",Hôtel,Paris," 7,4 "
Rudy,France,0,2020-01-25 00:00:00,Passable,Proche de la gare de Lyon,On entend dans les autre chambres et toilettes sur palier.,"5,0",Hôtel,Paris," 7,4 "
Simon,France,0,2020-01-06 00:00:00,pour le greve c'est bon,Situation géographique,un seul oreiller qui était mince,"5,0",Hôtel,Paris," 7,4 "
Cathy,France,0,2019-12-12 00:00:00,Passable,"la présentation de la chambre déco neutre propre
la proximité avec la gare de lyon","l'humidité dans la salle de bain, la vmc est totalement inefficace, il y a énormément de condensation, des champignons dans les coins au plafond petite odeur de moisissure
les voisins très bruyants les portes qui claquent plusieurs fois dans la nuit","5,0",Hôtel,Paris," 7,4 "
Raynal,France,0,2019-11-22 00:00:00,"Pas cher et prés de la gare, ça peut le faire pour une nuit mais pas plus.","La proximité de la gare de Lyon et le tarif.
Ensemble très propre (Literie, salle de bain)","Hôtel ""biscornu"" sans ascenseur et surtout très bruyant (voisins de chambre qui hurlent avec la télé à fond + bruits de la rue).
Matelas peu confortable et bas de gamme. Le carrelage au sol est froid et désagréable en hiver.
Le chauffage n'avait pas été mis en route avant mon arrivée et aucune couverture supplémentaire n'était disponible dans l'armoire.","5,0",Hôtel,Paris," 7,4 "
Emilie,France,0,2019-11-22 00:00:00,Accueil déplorable,La grande chambre était appréciable - c’est à peu près tout.,"L’accueil de nuit était affreux. A la limite de l’insulte, l’agent d’accueil a été fort désagréable et condescendant envers moi au point d’appeler un ami à lui pour qu’il m’explique quelque chose que lui ne semblait pas trouver les mots pour me dire. Outre l’accueil, ne réussissant pas à ouvrir la porte de ma chambre je lui ai demandé de l’aide. Je suppose que ça devait le déranger car il a proféré des injures en arabe, avant de m’accuser d’avoir cassé la porte (je n’ai que ça à faire à minuit, alors que mes affaires sont dans la chambre) et de finalement y mettre des coups de pieds incroyables. 
En tant que femme seule, je me suis sentie chanceuse d’avoir un caractère fort car il était extrêmement insecurisant. 
La chambre était juste propre et la literie inconfortable.","4,6",Hôtel,Paris," 7,4 "
Alain,France,0,2019-11-22 00:00:00,Assez médiocre ,None,"pas de petit déjeuner
pas de chauffage dans la chambre","3,0",Hôtel,Paris," 7,4 "
Simon,France,0,2019-09-20 00:00:00,Passable,None,"Qualité médiocre, toilette sur le pallier, 4eme étage sans ascenseur, literie mauvaise","5,0",Hôtel,Paris," 7,4 "
Gilbert,France,0,2019-09-17 00:00:00,Très déçu par cet hôtel malgrè que le personnel soit aimable et disponible,l'emplacement,"Il 'y a plus de salle de petit ni de service petit déjeuner, la chambre était beaucoup plus petite que la sur face annoncée sur le site quand nous avons réservé, les photos sur le site sont extrêmement tropeuse","5,0",Hôtel,Paris," 7,4 "
Roland,France,0,2019-09-17 00:00:00,Absolument hors de prix versus la qualité,Pas de petit dejauner (en travaux ??? ),"Mobilier très bas de gamme , escaliers sales , bac de douche sale ....","3,8",Hôtel,Paris," 7,4 "
Christine,France,0,2019-07-25 00:00:00,nuit anxiogène et literie à changer,None,"la literie était minable, pas de ventilateur dans les chambres.porte de douche cassée, fenetre qui ne ferme pas. Quartier extrèmement bruyant. (une personne a crié toute la nuit dans la rue devant l'hotel sans aucune intervention des gérants.)","3,3",Hôtel,Paris," 7,4 "
Guillaume,France,0,2019-07-23 00:00:00,A oublier vite.,"La situation géographique, question : où je suis? Je ne le sais pas! Et je ne veux pas le savoir surtout.
Personnel sympatoche comme totoche. Les toits qui cachent la misère. Pas de puces de lit apparentes donc pas de gratouilles pendant la nuit.","Chambre exigüe, pas de climatisation, pas de p-d, couloir casse-gueule, lugubre, chiottes sur le palier (bon appétit) en même temps pour moins de 50 balles à Paris, à part dormir sous les ponts avec des rats et des poivreaux, pas grand chose à se mettre sous le dentier.","5,0",Hôtel,Paris," 7,4 "
Agnes,France,0,2019-07-04 00:00:00,Décevant,"Les personnes à l'accueil sont très gentilles.
Le linge très propre.
Pas de possibilité de petits déjeuners !!!! ce n'était pas indiqué
5 € par bagage (petits sacs à dos)=15€ pour un service qui ne coûte strictement rien = stockage dans l'arrière boutique.
bon emplacement mais çà ne suffira pas à me faire revenir","Pas de couvre lit d'accord il fait chaud mais cela fait un peu sommaire, pas de tapis de bain au sortir de la baignoire.
Pas de possibilité de petits déjeuners !!!! ce n'était pas indiqué
Cerise sur le gâteau : 5 € par bagage (petits sacs à dos)=15€ pour un service qui ne coûte strictement rien = stockage dans l'arrière boutique.
J'ai déjà trouvé mieux, donc pour moi le Méditerranéen est rayé de la liste","4,2",Hôtel,Paris," 7,4 "
Mootez,Tunisie,0,2019-07-04 00:00:00,Prix gonflé pour cet hôtel,Rien,l'équipe du travail sont profiteurs ils demandent 10 euros pour garder un peu les bagages avec eux.,"3,8",Hôtel,Paris," 7,4 "
Marion,France,0,2019-07-02 00:00:00,Décevant,Sa localisation,Le bruit des allers et venues toute la nuit le lit qui grince l'exiguïté de la chambre la décoration les rideaux déglingués,"4,6",Hôtel,Paris," 7,4 "
Fred,France,0,2019-06-30 00:00:00,Décevant,None,"prix ne correspondant pas au niveau de service proposé. 
115€ pour une chambre ne valant pas plus de 60€. WC sur le palier, salle de bain désuète, chambre donnant sur une rue très bruyante.","4,2",Hôtel,Paris," 7,4 "
Jean,France,0,2019-06-28 00:00:00,Hôtel a utiliser en dépannage,None,"Chambre bruyante, pas de climatisation. Serviettes succinctes.","3,8",Hôtel,Paris," 7,4 "
Lucio,France,0,2019-06-27 00:00:00,Passable,Le personnel sympathique et prévenant,"Pas de climatisation, pas de tapis de douche, sol glissant, seulement une serviette de bain.","5,0",Hôtel,Paris," 7,4 "
François-xavier,France,0,2019-06-27 00:00:00,A fuir,Rien,"161 euros pour une chambre de 8 m2 avec un lit simple au 5e étage sans ascenseur. Toilettes à l'étage. Douche de 60x60 cm avec une serviette même pas de tapis. Pas de clim bien sur, pas de télécommande pour la TV. Propreté et état douteux. A fuir !!!","4,2",Hôtel,Paris," 7,4 "
Francoise,Argentine,0,2019-06-22 00:00:00,Décevant,La localisation,5eme sans ascenseur lits superposes,"4,0",Hôtel,Paris," 7,4 "
Virginie,France,0,2019-06-21 00:00:00,Spartiate,Chambre au (5ème étage sans ascenseur... escaliers étroits et vraiment dangereux... chambre spartiate . Plafond salle de bain moisi...,Globalement 190 euros pour une chambre sans aucun confort,"4,2",Hôtel,Paris," 7,4 "
Yves,Portugal,0,2019-05-17 00:00:00,Assez médiocre ,Rien,5 em etage sans ascenseur escalier tres etroit odeurs de cuisine et de pourri toute la nuit tres bruyant pas eu la chambre reservee,"3,3",Hôtel,Paris," 7,4 "
Eric,France,0,2019-04-14 00:00:00,Nul à ne pas refaire surtout vu le prix.,Je n'ai rien aimé dans cet établissement qui de plus n'est pas à 200 ou 300 m de la gare de Lyon mais à plus de 600 m trajet à pied avec distance sur le téléphone pour trouver mon chemin.,Je n'ai rien aimé dans cet établissement : 2 login Wifi sont proposés mais les 2 coupent la connection toutes les minutes : impossible de travailler. De plus chambre au 1er étage sans ascenseur avec une porte de chambre très fine qui permet de profiter de tous les bruits du passage dans le couloir. Une seule prise électrique dans toute la chambre.,"4,2",Hôtel,Paris," 7,4 "
Michel,La Réunion,0,2019-04-07 00:00:00,Correct,"Rien de particulier, le personnel","Pas d'ascenceur, escalier dangereux.","5,0",Hôtel,Paris," 7,4 "
Rachel,France,0,2019-03-07 00:00:00,Décevant,La proximité de la gare de Lyon. La gentillesse à l’accueil.,La très mauvaise odeur de détergent partout! Qui vous saisit à l’accueil et vous poursuit dans la chambre! L’impossibilité de prendre un petit déjeuner. Pas de literie chaude!,"4,6",Hôtel,Paris," 7,4 "
Pascale,France,0,2019-03-07 00:00:00,décevent,accueil.,"murs tachés, abîmés, et de couleur orange. 
percussions jusqu'à 22h30 et murs tellement fins que j'ai entendu mes voisins de chambre toute la nuit.","5,0",Hôtel,Paris," 7,4 "
Aurelie,France,0,2019-02-24 00:00:00,Passable,"Proximité Gare de Lyon 
Chambre spacieuse","La chambre empeste l’odeur de tabac froid 
Pas de papier toilette 
du coup gros doute sur la propreté 
Couverture pas de couette 
Pas d’ascenseur escalier étroit 
L’hôtel doit servir d’accueil social","5,0",Hôtel,Paris," 7,4 "
Florence,France,0,2019-01-23 00:00:00,REGRETTABLE SUR TOUTE LA LIGNE,RIEN,LIT INCONFORTABLE HOTEL TRES TRES BRUYANT AUCUNE ISOLATION ON ENTEND LES VOISINS URINER ET PAS DE WC DANS LA CHAMBRE PAS D ASCENSEUR NON PLUS,"3,8",Hôtel,Paris," 7,4 "
Christophe,France,0,2018-12-15 00:00:00,"On est chez des marchands de sommeil là, non?",La localisation près de la gare de Lyon. Mais c'est tout.,"On s'approche là de l'hôtel tenu par des marchands de sommeil.
Douche et Lavabo dans la chambre mais WC communs à l'étage. 
Couverture super fine. 
Le prix affiché est de 119€ - Je l'ai touché à 69€ par Booking. Et çà reste encore trop cher pour le confort proposé.","4,6",Hôtel,Paris," 7,4 "
Julien,France,0,2018-12-07 00:00:00,Digne d'un hôtel de passe,None,"La qualité de la literie.
les toiles d’araignées.
La propreté des sols.
L'épaisseur des murs et des portes.
L'insonorisation de la chambre.","5,0",Hôtel,Paris," 7,4 "
Nadia,Suisse,0,2018-11-09 00:00:00,Passable,None,La propreté et le bruit,"5,0",Hôtel,Paris," 7,4 "
Gilles,France,0,2018-10-04 00:00:00,zero,rien pas ascenseur,ascenseur,"4,6",Hôtel,Paris," 7,4 "
Patrick,France,0,2018-07-30 00:00:00,Décevant,None,"Porte de douche cassée
pas de lumiere devant lavabo
Prix prohibitif vu la chambre","4,6",Hôtel,Paris," 7,4 "
Anonyme,France,0,2020-03-13 00:00:00,Assez médiocre ,None,"Toilette très étroite, inconfortable !!!","3,0",Hôtel,Paris," 7,4 "
Anonyme,France,0,2020-03-11 00:00:00,Passable,Proximité de la gare,Le manque d insonorisation,"5,0",Hôtel,Paris," 7,4 "
Anonyme,France,0,2020-01-14 00:00:00,T,Rien,"Fenêtre qui ferme
Escalier dangereux","3,0",Hôtel,Paris," 7,4 "
Anonyme,France,0,2020-01-13 00:00:00,Assez médiocre ,None,Pas de petit-déjeuner,"3,0",Hôtel,Paris," 7,4 "
Anonyme,France,0,2019-10-07 00:00:00,Assez médiocre ,None,"Sonneries d alarme continue
en pleine nuit...piece à côté,ouverte, remplie de choses perso..","3,0",Hôtel,Paris," 7,4 "
Anonyme,None,0,2019-10-06 00:00:00,pratique mais aucun cachet,relativement calme,hôtel vieillot,"5,0",Hôtel,Paris," 7,4 "
Anonyme,France,0,2019-09-28 00:00:00,Passable,None,le rapport qualité prix. très cher pour la prestation,"5,0",Hôtel,Paris," 7,4 "
Anonyme,Suisse,0,2019-09-07 00:00:00,"Pour l'instant, je ne suis vraiment pas satisfaite.",None,"J'ai eu un gros problème avec la dame de la réception, elle n'a pas accepté ma carte de voyage SWISS/BANKERS Travel/Cash MasterCard (under license by Master Card International) avec laquelle j'avais fait la réservation car sur cette carte mon nom et prénom n'apparaissent pas, y figure le n° de la carte, sa validité et ma signature qui correspond à celle de ma carte d'identité et de mon permis de conduire que j'ai présentés. Cette dame voulait absolument que je paye les 3 nuits en espèces. J'avais sur moi que le montant pour une nuit, j'ai payé et lui ai dit que le lendemain j'aurai payé les 2 nuits restantes en allant chercher le solde au bancomat. Cela m'a beaucoup contrariée, j'utilise depuis 3 ans cette carte pour mes voyages en Europe et je n'ai jamais eu de problème (Easyjet, SNCF, hôtels, restaurants etc...). Le mercredi 4 septembre au matin j'ai donc payé le solde restant.
Aujourd'hui, j'ai vérifié mon relevé de compte et l'Hôtel Le Méditerranéen a fait débité mon compte de 310,65 Euros le 29/08/2019, jour de ma réservation. Je devais donc seulement régler à mon arrivée la taxe de séjour, soit 2,43 Euros x 3.
J'ai donc payé 317,94 Euros en espèces et par le biais de la carte 310,65 Euros.
J'ai envoyé un mail cette après-midi pour demander que les 310,65 Euros me soient crédités sur mon compte.
Je dois dire que cela me fait souci vu que cette dame m'a demandé de payer les trois nuits, n'acceptant pas ma carte et me disant que la signature peut être faite par n'importe qui. Elle soupçonnait que cette carte ne m'appartienne pas.
Pouvez-vous intervenir pour que les choses se passent bien? Merci d'avance, meilleures salutations. Daniela de Latoulière Meyer
Je ne désire pas que ce message soit public.","3,8",Hôtel,Paris," 7,4 "
Anonyme,France,0,2019-08-25 00:00:00,Assez médiocre ,None,"Accueil pas très agréable me disant que l ' hôtel était complet et qu ' il n y avait plus de chambres de disponible alors que j avais réservé sur le site. 
Après réflexion, il s est aperçu que j'avais bien réservé via le site de booking.
Autre point négatif la chambre donné sur un bar donc assez bruyant jusqu'à tard dans la nuit 
Et dernièrement les escaliers sont assez exigus pour monter jusqu'à la chambre !","3,3",Hôtel,Paris," 7,4 "
Anonyme,France,0,2019-03-17 00:00:00,Passable,La proximité géographique,"Le personnel interdiction de faire monter quelqu’un alors que l’on paye 
Escalier en colimaçon limite dangereux et très étroits 
5 étage sans ascenseur et personne pr te proposer de monter ta valise 
Cela fais ton sport","5,0",Hôtel,Paris," 7,4 "
Anonyme,France,0,2018-11-07 00:00:00,Assez médiocre ,Emplacement près se la gare de Lyon,Pas se petit déjeuner. Cher pour la prestation proposé. Le fait d être implanté au centre de Paris ne justifie pas ces prix..,"3,8",Hôtel,Paris," 7,4 "
Hugo,France,0,2020-02-02 00:00:00,Décevant,Ce client n'a pas laissé de commentaire.,None,"4,0",Hôtel,Paris," 7,4 "
Roughaya,France,0,2019-12-20 00:00:00,Passable,Ce client n'a pas laissé de commentaire.,None,"5,0",Hôtel,Paris," 7,4 "
Noemie,France,0,2019-12-19 00:00:00,Décevant,Ce client n'a pas laissé de commentaire.,None,"4,2",Hôtel,Paris," 7,4 "
Romuald,Pays-Bas,0,2019-12-12 00:00:00,"Pas de brosse pour les toilette,",Ce client n'a pas laissé de commentaire.,None,"4,0",Hôtel,Paris," 7,4 "
Aleonore,France,0,2019-12-07 00:00:00,Passable,Ce client n'a pas laissé de commentaire.,None,"5,0",Hôtel,Paris," 7,4 "
Anne,France,0,2019-11-18 00:00:00,Décevant,Ce client n'a pas laissé de commentaire.,None,"4,2",Hôtel,Paris," 7,4 "
Xavier,France,0,2019-11-13 00:00:00,"Personnel très aimable, mais qualité de chambre très médiocre",Ce client n'a pas laissé de commentaire.,None,"5,0",Hôtel,Paris," 7,4 "
Fabrice,France,0,2019-10-13 00:00:00,Passable,Ce client n'a pas laissé de commentaire.,None,"5,0",Hôtel,Paris," 7,4 "
Leon,Nouvelle-Calédonie,0,2019-09-02 00:00:00,Passable,Ce client n'a pas laissé de commentaire.,None,"5,0",Hôtel,Paris," 7,4 "
Z,La Réunion,0,2019-07-06 00:00:00,Passable,Ce client n'a pas laissé de commentaire.,None,"5,0",Hôtel,Paris," 7,4 "
Cindy,France,0,2019-07-04 00:00:00,Décevant,Ce client n'a pas laissé de commentaire.,None,"4,6",Hôtel,Paris," 7,4 "
Remi,France,0,2019-06-14 00:00:00,Passable,Ce client n'a pas laissé de commentaire.,None,"5,0",Hôtel,Paris," 7,4 "
Juan,France,0,2019-06-07 00:00:00,Décevant,Ce client n'a pas laissé de commentaire.,None,"4,6",Hôtel,Paris," 7,4 "
Anne,France,0,2019-05-15 00:00:00,Assez médiocre ,Ce client n'a pas laissé de commentaire.,None,"3,8",Hôtel,Paris," 7,4 "
Serge,France,0,2019-03-16 00:00:00,Passable,Ce client n'a pas laissé de commentaire.,None,"5,0",Hôtel,Paris," 7,4 "
Joret,France,0,2019-02-22 00:00:00,Décevant,Ce client n'a pas laissé de commentaire.,None,"4,6",Hôtel,Paris," 7,4 "
Samuel,France,0,2018-10-31 00:00:00,Assez médiocre ,Ce client n'a pas laissé de commentaire.,None,"3,8",Hôtel,Paris," 7,4 "
Laurent,France,0,2018-09-11 00:00:00,Passable,Ce client n'a pas laissé de commentaire.,None,"5,0",Hôtel,Paris," 7,4 "
Lilian,France,0,2018-09-06 00:00:00,Décevant,Ce client n'a pas laissé de commentaire.,None,"4,6",Hôtel,Paris," 7,4 "
Anonyme,France,0,2020-01-20 00:00:00,Décevant,Ce client n'a pas laissé de commentaire.,None,"4,2",Hôtel,Paris," 7,4 "
Anonyme,France,0,2020-01-18 00:00:00,Passable,Ce client n'a pas laissé de commentaire.,None,"5,0",Hôtel,Paris," 7,4 "
Anonyme,France,0,2019-10-01 00:00:00,Passable,Ce client n'a pas laissé de commentaire.,None,"5,0",Hôtel,Paris," 7,4 "
Anonyme,France,0,2019-09-12 00:00:00,Décevant,Ce client n'a pas laissé de commentaire.,None,"4,6",Hôtel,Paris," 7,4 "
Anonyme,France,0,2018-08-24 00:00:00,Passable,Ce client n'a pas laissé de commentaire.,None,"5,0",Hôtel,Paris," 7,4 "
Stephanie,France,0,2020-01-19 00:00:00,Passable,"L'emplacement, le petit déjeuner, le calme et la chambre 616 pour 3 est parfaite.","L'accueil de la dame était déplorable !!! 
Elle n'a pas sa place dans cet établissement, par contre le jeune homme était parfait .
Une remarque aussi sur la salle de bain la porte coulissante fonctionne très mal et le rideau de douche moisi....","5,0",Hôtel,Paris," 7,5 "
Jean,France,0,2019-11-02 00:00:00,Cet hôtel doit être remis au gout du jour avec plus de confort.,la vue de la chambre,"Lit très inconfortable, qualité prix insuffisant.
Hotel vieillot","3,3",Hôtel,Paris," 7,5 "
Nadine,France,0,2019-09-26 00:00:00,Excessivment contrariée et décue,relativement peu éloigné de mon lieu de réunion,"Ne pas pouvoir entrer dans l'hotel après 22h, et ne pas pouvoir dormir dans ma chambre la seconde nuit car les QR codes envoyés par mail pour ouvrir les portes ne fonctionnent pas !!! Pas de personnel d'accueil entre 22H et 6H, et personne pour gérer des dysfonctionnements majeurs ! Si je n'avais pas été accompagné d'une collègue qui avait pris une chambre dans cet hotel, j'aurais passé la nuit dehors !! Le pire, c'est que ma collègue à vécu la même chose lors de la première nuit en arrivant. Bénéfice : nous avons dormi 2 nuits , avec 2 chambres tarifs plein mais utilisé chaque chambre qu'une seule nuit ! Black liste lors de mes prochains déplacements sur Paris.","5,0",Hôtel,Paris," 7,5 "
Sophie,France,0,2019-09-01 00:00:00,Petit Petit-déjeuner cher et pas très fourni. Salle de bain défraîchie,Situation géographique,Petit déjeuner cher et pas très fourni. Salle de bain défraîchie.,"4,6",Hôtel,Paris," 7,5 "
Donsalvatore1,France,0,2019-07-08 00:00:00,Trois étoiles !!!Ah bon!,La tranquillité du lieu autour de l'hotel. La vue de la chambre sur une rue tranquille.,"Porte battante dans la chambre ne se fermait qu'avec grand peine frottait sur la moquette et laissait encore un jour suffisant pour ne laisser une intimité au toilette plus que légère. Tâche au plafond. Pour avoir la wifi obligé de sortir de la chambre après la connexion allait à peu près. Chambre pour deux un peu étriqué, plan des transports dans la chambre datant de 2017!","4,6",Hôtel,Paris," 7,5 "
Nicole,La Réunion,0,2019-06-10 00:00:00,Passable,Accessible à toutes les activités que j'avais a faire dans le secteur,"Chambre trop petite
Toilettes de l'accueil sales
L'ascenseur très étroit et qui a du mal a monté 
Le Sas de la chambre rend difficile entrée et sortie avec les valises","5,0",Hôtel,Paris," 7,5 "
Béné,France,0,2018-12-17 00:00:00,Décevant,"L’espace agréable de la chambre et les équipements 
Le petit déjeuner bien fourni","Le matelas la qualité horrible 
Ressorts qui rentrent dans le corps !!!
Nuit désastreuse","4,6",Hôtel,Paris," 7,5 "
Luc,France,0,2018-12-12 00:00:00,A éviter en urgence.,"Les chambres sont confortables (quand on peut y accéder, bien sûr).","Si la carte de la chambre est demagnetisee vous êtes livrés à vous mêmes car aucun surveillance nocturne.
Il y a un numéro de téléphone mais personne ne répond. J'étais prêt à dormir dans le hall. Scandaleux. Et, en plus, à la place de s'excuser, pour l'hôtel c'est votre faute si la carte ne marche plus. Bonne chance aux prochains clients. A fuire.","4,2",Hôtel,Paris," 7,5 "
Patrice,France,0,2018-12-04 00:00:00,Passable,None,J'attends toujours ma facture qui ne pouvait m'être donné à l'hôtel mais envoyé par mail aussitôt.,"5,0",Hôtel,Paris," 7,5 "
Anais,France,0,2018-10-08 00:00:00,Décevant,"Peu confortable, matelat de très mauvaise qualité",None,"4,2",Hôtel,Paris," 7,5 "
M,France,0,2018-10-03 00:00:00,Décevant,None,"Le petit déjeuner est servi dans le hall d’entrée 
Les yaourts proposés ne sont pas laissé au frais et les œufs durs était proposés mais non fait le jour même 
Le jour même j’étais malade ...","4,2",Hôtel,Paris," 7,5 "
Ktysana,France,0,2018-09-29 00:00:00,Ne mérite pas ses trois etoiles,None,"Décoration, équipements sont vieux. La télé est trop petite. L'hôtel est éloigné des commerces, restaurants et bars. Aucune animation dans le quartier.","4,2",Hôtel,Paris," 7,5 "
Sandra,France,0,2018-08-05 00:00:00,Passable,Etablissement qui ne vaut pas son nombre d etoiles....qd tu payes 200 euros pour 1 nuit et que tu dois deboucher la douche car sinon ca fait baignoire c est un peu limite...on entend l eau s ecoulé des toilettes et douches a l etage du dessus...bref on y retournera pas,None,"5,0",Hôtel,Paris," 7,5 "
Anonyme,France,0,2019-09-30 00:00:00,Décevant,Petit dejeuner bien,"confort de la chambre salle de bain tres petite baignoire
prix booking ne correspond pas au prix dela chambre 100 euros","4,0",Hôtel,Paris," 7,5 "
