nom,pays,favorite,date,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Élise,Canada,0,2019-08-25,Exceptionnel,Ce client n'a pas laissé de commentaire.,None,10,Village vacances,Big Bras d'Or," 8,1 "
Julie,Canada,0,2019-07-31,Exceptionnel,Ce client n'a pas laissé de commentaire.,None,10,Village vacances,Big Bras d'Or," 8,1 "
Martine,France,1,2019-11-04,Exceptionnel,Une toute petite auberge de jeunesse sympa et conviviale comme tout.,None,10,Auberge de jeunesse,Pleasant Bay," 9,0 "
Cecile,Canada,0,2019-10-31,Le Cabot trail merveilleux en automne!,Le rapport qualité/prix,Occuper un lit double au lieu d’un lit superposé,10,Auberge de jeunesse,Pleasant Bay," 9,0 "
Anaïs,France,0,2019-08-08,Super expérience. Je recommande.,Petite auberge sympa. Proche de la mer et du cabot trail. Personnel très sympa.,None,"9,2",Auberge de jeunesse,Pleasant Bay," 9,0 "
Connie,Canada,0,2019-08-08,Exceptionnel,C’était super ! Rien à redire ...,None,10,Auberge de jeunesse,Pleasant Bay," 9,0 "
Victor,France,0,2018-09-09,Exceptionnel,"Le calme, l'accueil, le confort...",Tout était parfait,10,Auberge de jeunesse,Pleasant Bay," 9,0 "
Laetitia,France,0,2018-05-28,Fabuleux ,"Laccueil
Le personnel 
L’emplacement (Voiture obligatoire sur Cape Breton)
L’espace dans les chambres
La propreté",None,"9,2",Auberge de jeunesse,Pleasant Bay," 9,0 "
Lina,Canada,0,2019-07-28,Exceptionnel,Ce client n'a pas laissé de commentaire.,None,"9,6",Auberge de jeunesse,Pleasant Bay," 9,0 "
Mickael,France,0,2018-08-15,Bien ,Ce client n'a pas laissé de commentaire.,None,"7,9",Auberge de jeunesse,Pleasant Bay," 9,0 "
Morgane,France,0,2019-09-17,Agréable,Ce client n'a pas laissé de commentaire.,None,"6,7",Auberge de jeunesse,Pleasant Bay," 9,0 "
Anonyme,France,0,2019-10-17,Fabuleux ,Ce client n'a pas laissé de commentaire.,None,"9,0",Auberge de jeunesse,Pleasant Bay," 9,0 "
Anonyme,Canada,0,2019-08-07,Exceptionnel,Ce client n'a pas laissé de commentaire.,None,"9,6",Auberge de jeunesse,Pleasant Bay," 9,0 "
Any,Canada,1,2019-06-17,À recommander.,Belle vieille maison. Terry était très accueillante. Nous avons aimé qu' il y ait des animaux sur place. Lit très confortable. Propriété irréprochable à l' intérieure de la maison.,Entretien extérieur de la maison.,"9,2",B&B / Chambre d'hôtes,Kempt Head," 9,3 "
Julien,Canada,0,2019-08-17,Fabuleux ,L'ambiance de ferme Les chants du coq,Déjeuners bons mais peu élaboré,"9,2",B&B / Chambre d'hôtes,Kempt Head," 9,3 "
Adeanavoyage,Canada,1,2018-08-07,Exceptionnel,"Tranquillité, propre, chaleureux .",Tout était parfait.,10,B&B / Chambre d'hôtes,Sydney Forks," 9,2 "
Sylvie,France,0,2019-09-19,Très bien,Salle de bain privée. Lits confortables. Petit déjeuner très copieux. Monica est très sympatique.,"Il manque une salle où les ""invités"" pourraient dîner à l'intérieur.","9,6",B&B / Chambre d'hôtes,Sydney Forks," 9,2 "
Eric,Canada,0,2019-08-17,Exceptionnel,Très bon lit sdb privée et un très bon petit déjeuner,None,10,B&B / Chambre d'hôtes,Sydney Forks," 9,2 "
Lisette,Canada,0,2019-08-14,"Très beau séjour,conforfable,propre.Monica est une hôtesse superbe.","Le petit déjeuner était très bien.Monica est très gentille,accueillante,bonnes références de restaurant.",None,10,B&B / Chambre d'hôtes,Sydney Forks," 9,2 "
