nom,pays,favorite,date,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Jean-pascal,France,0,2019-10-01,parfait,"La situation, l'amabilité, la propreté",Tout était OK,"8,8",Hôtel,Montpellier," 9,0 "
Marie-laure,France,0,2019-09-29,Nous sommes ravis d'avoir séjourné à l'hôtel Eurociel.,"Personnel au petit soin, chambre très agréable et propre.
Bel hôtel très bien situé, à 5 minutes à pieds de la place de la Comédie.",None,"8,3",Hôtel,Montpellier," 9,0 "
Evelyne,France,0,2019-09-27,Nous reviendrons,"Le calme, les attentions du personnel",Parking un peu étroit,10,Hôtel,Montpellier," 9,0 "
Jean,France,0,2019-09-25,Très bien,situation geographique proche centre ville de montpellier,"lit simple tres etroit
bruits et vibrations exterieurs (passage train et tram / pont)","8,3",Hôtel,Montpellier," 9,0 "
Martine,France,0,2019-09-25,Fabuleux ,"Tres bon emplacement. L'hôtel est calme et très agréable.
L'accueil par le personnel est parfait;",None,"9,2",Hôtel,Montpellier," 9,0 "
Jean-charles,France,0,2019-09-23,"Eurociel,le 7ème ciel de l'hôtellerie !","L'accueil,la qualité de la chambre, l'isolation sonore, les petites attentions 'nespresso' dans la chambre, réfrigérateur bien rempli, petit déjeuner généreux avec de délicieux oeufs brouillés au bacon…",None,10,Hôtel,Montpellier," 9,0 "
Thibault,France,0,2019-09-17,C'était un séjour très agréable,Le petit déjeuner était excellent. Les œufs brouillés fait maison sont clairement un plus,Rien,"9,6",Hôtel,Montpellier," 9,0 "
Salima,France,0,2019-09-15,Exceptionnel,"Les prix sont très raisonnable, la chambre est très correct l’ambiance au top je recommande cette hôtel.",None,10,Hôtel,Montpellier," 9,0 "
Claire,France,0,2019-09-12,Très satisfaisant,Petit déjeuner très copieux (très beau buffet) Personnel très accueillant.,None,"7,5",Hôtel,Montpellier," 9,0 "
Fredric,France,0,2019-09-11,Bien ,None,Le bruit des trains,"7,5",Hôtel,Montpellier," 9,0 "
Stefan,France,0,2019-09-10,Très bien,"propre, sans problème , personnel accueillant, souriant. depart 11h30",les aspirateur tot le matin,"8,0",Hôtel,Montpellier," 9,0 "
Evelyne,France,0,2019-09-10,Bien ,LA LOCALISATION ET LA DISPONIBILITE DU PERSONNEL,RIEN EN PARTICULIER,"7,5",Hôtel,Montpellier," 9,0 "
Daniel,France,0,2019-09-09,Positif.,"Accueil, propreté, équipements",Les draps synthétiques ! Très désagréable !,"9,6",Hôtel,Montpellier," 9,0 "
Jeanclaude,France,0,2019-09-08,Bon,"Ensemble bon, à recommander",Pas grand chose,"7,9",Hôtel,Montpellier," 9,0 "
Thierry,France,0,2019-09-08,Parfait,La proximité du centre ville et la qualité des prestations.,Rien,10,Hôtel,Montpellier," 9,0 "
Cecile,France,0,2019-09-07,Adresse à retenir,"Personnel aimable 
Espace fumeur sur une superbe terrasse",None,"9,6",Hôtel,Montpellier," 9,0 "
Alain,France,0,2019-09-05,Très bien,None,le manque de fruits frais au petit-déjeuner.,"8,3",Hôtel,Montpellier," 9,0 "
Romain,France,1,2019-09-03,Surprenant,"Chambre très grande, personnel aux petits soins pour ses clients. Une terrasse fort sympa pour fumer",Rien à redire,10,Hôtel,Montpellier," 9,0 "
Raourag,France,0,2019-09-02,Parfait,Accueil personnalisé. plein coeur de ville. chambre confortable.,Tout été parfait,10,Hôtel,Montpellier," 9,0 "
Roger,France,0,2019-09-01,Exceptionnel,"Emplacement Propreté Compétence Bienveillance 
Parlonh",None,10,Hôtel,Montpellier," 9,0 "
Gerard,France,0,2019-08-31,"Séjour agréable, ville à visiter en tramway et à pied, pour circuler en voiture GPS obligatoire","Chambre grande, calme. Parking à l'hôtel (à réserver) diversité du petit déjeuner.",Les viennoiseries un peu gras et pas assez croustillants,10,Hôtel,Montpellier," 9,0 "
Sihem,France,0,2019-08-31,1 nuit a Montpellier,A 600metre de la place comédie,"Hôtel situé à côté de la gare quartier mal fréquenté le soir 
Un rideau en guise de porte pour la salle de bain","7,5",Hôtel,Montpellier," 9,0 "
Solène,France,0,2019-08-26,Exceptionnel,Personnel très agréable et serviable. Parking très pratique. Je recommande sans soucis.,None,10,Hôtel,Montpellier," 9,0 "
Joel,France,0,2019-08-26,Fabuleux ,Les crêpes 🤗,Le prix,"9,2",Hôtel,Montpellier," 9,0 "
Jean,France,0,2019-08-21,très bien,"Accueil excellent, parking super, gentillesse de tout le personnel. Petit déjeuner bon et copieux,
cet hôtel sera ma nouvelle adresse pour mes déplacements à Montpellier.
de plus excellent conseil pour les restaurants partenaires de l'hôtel.",Rien,10,Hôtel,Montpellier," 9,0 "
Patrick,France,0,2019-08-20,Top,Super apparemment bien agencé confortable et épuré,Repart pour la prise de la chambre,"8,8",Hôtel,Montpellier," 9,0 "
Julien,France,1,2019-08-19,Rien à redire,Personnel adorable et serviable. Chambre très propre. Petit déjeuner varié,Tout est parfait,10,Hôtel,Montpellier," 9,0 "
Rge,France,0,2019-08-18,Très bien,"Proche de la gare, mais chambre bien insonorisée, très bon accueil, propre, et personnel aimable",RAS,"9,6",Hôtel,Montpellier," 9,0 "
Vanessa,France,0,2019-08-17,Très bon rapport qualité prix,"Tout était très bien (propreté, modernité, accueil, petit déjeuné) et nous avons vraiment apprécié le geste du personnel lors de notre départ.
Si nous avons à retourner à Montpellier nous rechoisirons cet établissement.","Emplacement tres bien car a proximité de tout mais seul point négatif, le quartier pas à la hauteur du standing de l hotel, nous ne nous attendions pas cet environnement.","9,2",Hôtel,Montpellier," 9,0 "
Elisa,France,0,2019-08-17,Superbe,Etablissement bien situé central,None,"8,8",Hôtel,Montpellier," 9,0 "
Marcel,France,0,2019-08-13,Tout été au top nous y reviendrons,"Le petit déjeuner digne d un 4 étoiles, le lit très co portable, la proximité du centre historique et la gentillesse du personnel qui se met en quatre pour vous faire plaisir super hôtel et grande douche aussi",Peut être un bar au solarium pour prolonger la soirée,10,Hôtel,Montpellier," 9,0 "
Arnaud,France,0,2019-08-10,Fabuleux ,"Tout dans l'ensemble , l'acceuil ,la disponibilté , très bien situé et agencé , je recommande vivement pour affaires comme loisir afin de profiter plainement du centre ville .",None,"9,2",Hôtel,Montpellier," 9,0 "
Didier,France,0,2019-08-10,Personnel très attentif et prestations de bonne qualité. Bravo à Philippe propriétaire des lieux.,"L'espace, l'équipement et la propreté",Une nuit le bruit des clients dans la chambre au-dessus de la chambre que nous occupions mais l'hôtelier n'y étais pour rien.,"7,5",Hôtel,Montpellier," 9,0 "
Hamza,France,0,2019-08-09,Très convivial,"Super accueil et super équipement, je recommande",None,"9,6",Hôtel,Montpellier," 9,0 "
Vincent,France,0,2019-08-08,Hotel OK a proximité de la gare,"Localisation parfaite. Le personnel est très sympa, très à l'écoute. Bon rapport qualité/prix pour un hôtel à proximité de la gare de Montpellier",Le quartier n'est pas génial.,"7,9",Hôtel,Montpellier," 9,0 "
Marc,France,0,2019-08-08,Excellent séjour,Situation géographique proche du centre comédie,Le rapport qualité/prix du petit déjeuner,"9,6",Hôtel,Montpellier," 9,0 "
